,rating,reviews,extracted_price,asin,title,link_clean,thumbnail,delivery,scrape_date,display_size,ram,disk_size,operating_system
168,4.0,520.0,319.97,B0G5L4K26H,"HP Ultrabook 15.6"" Laptop, Microsoft 365 Included, Intel 13th 4-Core | 128GB UFS, no Mouse, Moonlight Blue",https://www.amazon.com/HP-Ultrabook-Microsoft-Included-Moonlight/dp/B0G5L4K26H/,https://m.media-amazon.com/images/I/71u2p9lNOML._AC_UY218_.jpg,FREE delivery,2026-03-23,15.6 inches,Info not available,128 GB,Windows 11
169,4.5,224.0,1872.74,B0DPQ35KMW,"ASUS Zenbook Duo Laptop, Dual 14” OLED 3K 120Hz Touch Display, Evo, Intel Core Ultra 9 285H, Intel Arc Graphics, 32GB RAM, 1TB SSD, Windows 11, UX8406CA-PS99T",https://www.amazon.com/ASUS-Zenbook-Display-Graphics-UX8406CA-PS99T/dp/B0DPQ35KMW/,https://m.media-amazon.com/images/I/71VUFrGHwDL._AC_UY218_.jpg,FREE delivery,2026-03-23,14 inches,32 GB,1 TB,Windows 11 Home
170,4.5,17.0,703.1950609756097,B0DW1WX39J,"ASUS Vivobook 17 Laptop, 17.3” FHD 60Hz Display, Intel Core i7-1355U, Intel Iris Xe Graphics, 16GB Memory, 1TB Storage, Cool Silver, F1704VA-ES76",https://www.amazon.com/ASUS-Vivobook-i7-1355U-Graphics-F1704VA-ES76/dp/B0DW1WX39J/,https://m.media-amazon.com/images/I/71NPo8ZMdQL._AC_UY218_.jpg,fo not availa,2026-03-23,17.3 inches,Info not available,1000 GB,Windows 11 Home
172,4.8,12.0,1734.99,B0F1BKMKYK,"ASUS ROG Strix G18 (2025) Gaming Laptop, 18” 16:10 144Hz/3ms, NVIDIA® GeForce RTX™ 5060, AMD Ryzen™ 9 9955HX Processor, 16GB DDR5-5600, 2TB PCIe Gen 4 SSD, Wi-Fi 6E, Windows 11 Home, G814FM-DS95",https://www.amazon.com/ASUS-ROG-Strix-Gaming-Laptop/dp/B0F1BKMKYK/,https://m.media-amazon.com/images/I/61N9qYL9TDL._AC_UY218_.jpg,FREE delivery,2026-03-23,18 inches,16 GB,2 TB,Windows 11 Home
173,5.0,1.0,549.99,B0BLGFR2VV,"Dell Latitude 5520 Laptop | 15.6"" 1920x1080 FHD | Core i7-1185G7-512GB SSD Hard Drive - 32GB RAM | 4 cores @ 4.4 GHz Win 11 Pro Black (Renewed)",https://www.amazon.com/Dell-Latitude-5000-5520-Laptop/dp/B0BLGFR2VV/,https://m.media-amazon.com/images/I/71iNwPisGqL._AC_UY218_.jpg,FREE delivery,2026-03-23,15.60 inches,32.00 GB,512 GB,Windows 11 Pro
174,4.8,10.0,4599.0,B0F7RJXJFR,"ASUS ROG Strix G18 18 Inch Gaming Laptop 2025, NVIDIA GeForce RTX 5080, Intel Ultra 9 275HX, 18"" ROG Nebula 2.5K 240Hz, 64 GB DDR5 RAM, 4 TB SSD, Wi-Fi 7, Backlit KB, Windows 11 Pro & Lifetime Office",https://www.amazon.com/ASUS-GeForce-Backlit-Windows-Lifetime/dp/B0F7RJXJFR/,https://m.media-amazon.com/images/I/71Wa16WaZLL._AC_UY218_.jpg,FREE delivery,2026-03-23,18 inches,Info not available,4 TB,Windows 11 Pro
175,3.5,48.0,3199.0,B0DW1SB1F9,"ASUS ROG Strix SCAR 16 (2025) Gaming Laptop, 16” ROG Nebula HDR 16:10 2.5K 240Hz/3ms, NVIDIA GeForce RTX 5080, Intel Core Ultra 9 275HX, 32GB DDR5, 2TB PCIe Gen 4 SSD, Wi-Fi 7, Win 11 Pro, G635LW-XS97",https://www.amazon.com/ASUS-Strix-Gaming-Laptop-Nebula/dp/B0DW1SB1F9/,https://m.media-amazon.com/images/I/612EqDCi-ZL._AC_UY218_.jpg,FREE delivery,2026-03-23,16 inches,Info not available,2 TB,Windows 11 Pro
176,3.9,786.0,209.99,B0CRDCW3Q3,"ASUS 15.6” Vivobook Go Slim Laptop, Thin & Portable for Student Study, Intel Dual Core N4500, 4GB RAM, 128GB SSD, Windows 11, Star Black, L510KA-ES04",https://www.amazon.com/ASUS-Vivobook-Celeron-Windows-L510KA-ES04/dp/B0CRDCW3Q3/,https://m.media-amazon.com/images/I/61KZBt8QeGL._AC_UY218_.jpg,FREE delivery,2026-03-23,15.6 inches,4,128 GB,Windows 11 Home
177,4.2,155.0,439.98,B0GGCSD7F3,"HP 15.6"" Business Laptop with Microsoft Office 365 with Copliot AI & 1TB OneDrive, 16GB RAM 128GB SSD, Quad-Cores Intel Processor, Windows 11, PLUSERA Earphones & 8-in-1 Hub Included, Natural Silver",https://www.amazon.com/HP-Microsoft-Quad-Cores-Processor-Earphones/dp/B0GGCSD7F3/,https://m.media-amazon.com/images/I/81CK300WNxL._AC_UY218_.jpg,FREE delivery,2026-03-23,15.6 inches,16 GB,128 GB,Windows 11
178,2.8,27.0,219.99,B0G141XNX8,"laptop 16-inch , 8GB DDR 256GB SSD portable laptop computer, expandable to 1TB, Pentium quad-core CPU up to 2.64 GHz, 9000mAh battery, interface, USB3.0 interface, dual-band WiFi, webcam, slim laptops",https://www.amazon.com/portable-expandable-quad-core-interface-dual-band/dp/B0G141XNX8/,https://m.media-amazon.com/images/I/71SWGBdy56L._AC_UY218_.jpg,FREE delivery,2026-03-23,16 inches,Info not available,256 GB,Windows 11 Pro
180,4.4,47.0,399.97,B0G62VSJZ9,"HP 15.6"" FHD Business & Student Laptop Computer, 16GB RAM 256GB SSD, 8-Cores Intel Core i3 Processor, Windows 11 with PLUSERA Earphones & 8-in-1 Hub Included, Fingerprint Reader, Natural Silver",https://www.amazon.com/HP-Business-Processor-Earphones-Fingerprint/dp/B0G62VSJZ9/,https://m.media-amazon.com/images/I/618m-GwR3zL._AC_UY218_.jpg,FREE delivery,2026-03-23,15.6 inches,16 GB,256 GB,Windows 11
181,4.5,88.0,949.99,B0CXL6B4QF,"Microsoft Surface Laptop (2024), Windows 11 Copilot+ PC, 13.8"" Touchscreen Display, Snapdragon X Plus (10 core), 16GB RAM, 512GB SSD Storage, Black",https://www.amazon.com/Microsoft-Surface-Windows-Touchscreen-Snapdragon/dp/B0CXL6B4QF/,https://m.media-amazon.com/images/I/61Lt0OeCFZL._AC_UY218_.jpg,FREE delivery,2026-03-23,13.8 inches,16 GB,512 GB,Windows 11 Home
182,4.3,8.0,729.99,B0GHPCGZZX,"Dell Touchscreen Laptop Computer, Intel 10-Core i5-1334U(Beat Ryzen 7 7730U), 32GB RAM 1TB SSD, Win 11 Pro WiFi6 Long Battery Life Bluetooth, 15.6"" Laptops for Gaming Business",https://www.amazon.com/Dell-Touchscreen-Computer-i5-1334U-Bluetooth/dp/B0GHPCGZZX/,https://m.media-amazon.com/images/I/71z-2nwEnkL._AC_UY218_.jpg,FREE delivery,2026-03-23,15.6 inches,Info not available,1 TB,Windows 11 Pro
184,5.0,6.0,949.0,B09QK5RH4R,"Dell Precision 7760 Workstation 17.3-inch FHD IPS, Intel Core i7-11850H vPro 32GB RAM 512GB SSD NVIDIA RTX A3000 6GB Win 11 Pro",https://www.amazon.com/Dell-Precision-7000-Workstation-Laptop/dp/B09QK5RH4R/,https://m.media-amazon.com/images/I/61mr9q+FvpL._AC_UY218_.jpg,FREE delivery,2026-03-23,17.3 inches,32 GB,512 GB,Windows 11 Pro
185,3.9,235.0,69.59,B0CBD827W3,"HP Chromebook 14A G5 Laptop 14"" HD 1366 x 768 AMD A4-9120C Processor AMD Radeon R4 Graphics 4GB DDR4 RAM 32GB eMMC 1.6 GHz Chrome OS Wi-Fi Bluetooth Natural Silver (Renewed)",https://www.amazon.com/HP-Chromebook-14A-G5-Dual-core/dp/B0CBD827W3/,https://m.media-amazon.com/images/I/71cituK+8hL._AC_UY218_.jpg,FREE delivery,2026-03-23,14 inches,4,32 GB,Chrome OS
186,4.4,1100.0,1607.99,B0F1BMYWY6,"ASUS ROG Strix G16 (2025) Gaming Laptop, 16” ROG Nebula Display 16:10 2.5K 240Hz/3ms, NVIDIA® GeForce RTX™ 5060 GPU, Intel® Core™ Ultra 9 Processor 275HX, 16GB DDR5, 1TB SSD, Wi-Fi 7, Wind11 Home",https://www.amazon.com/ASUS-Gaming-Laptop-Nebula-Display/dp/B0F1BMYWY6/,https://m.media-amazon.com/images/I/71zuMSjwDfL._AC_UY218_.jpg,FREE delivery,2026-03-23,16 inches,16 GB,1 TB,Windows 11 Home
187,4.332218844984803,392.06382978723406,649.99,B0FPFKXZP9,HP 17inch Laptop Touchscreen -AMD Ryzen 5 7430U Beat i7-1355U -16GB RAM -1TB SSD -Windows 11 - AI Copilot Key -2025 Portatil Computadora Laptop -Business School College,https://www.amazon.com/HP-17inch-Laptop-Touchscreen-i7-1355U/dp/B0FPFKXZP9/,https://m.media-amazon.com/images/I/71jalGJhqPL._AC_UY218_.jpg,FREE delivery,2026-03-23,17.3 inches,Info not available,1 TB,Windows 11 Home
188,4.332218844984803,392.06382978723406,249.0,B0F2SVDGHM,"ASUS 14"" FHD Ultra-Light Laptop, Intel Pentium N6000, 4GB RAM, 224GB Storage (64GB eMMC+160GB Docking Station Set), UHD Graphics, AI-Powered, Copilot Ready, Long Battery Life, Windows 11, Black",https://www.amazon.com/ASUS-Ultra-Light-Pentium-Graphics-AI-Powered/dp/B0F2SVDGHM/,https://m.media-amazon.com/images/I/81kEod68yLL._AC_UY218_.jpg,FREE delivery,2026-03-23,14 inches,4 GB,64 GB,Windows 11
189,3.9,60.0,1661.19,B0CXKTB6CL,"Microsoft Surface Laptop (2024), Windows 11 Copilot+ PC, 13.8"" Touchscreen Display, Snapdragon X Elite (12 core), 32GB RAM, 1TB SSD Storage, Black",https://www.amazon.com/Microsoft-Surface-Windows-Touchscreen-Snapdragon/dp/B0CXKTB6CL/,https://m.media-amazon.com/images/I/61Lt0OeCFZL._AC_UY218_.jpg,FREE delivery,2026-03-23,13.8 inches,32 GB,1 TB,Windows 11 Home
190,4.1,57.0,499.97,B0G4B8P71M,"Dell Inspiron 15.6"" FHD Touchscreen Business Laptop, 13th Gen Intel Core i5 (Beat i7-1250U), 12GB RAM, 768GB Storage(256GB SSD and 512GB External), Win 11, Office 365 for Web, USB-C, no Mouse",https://www.amazon.com/Dell-Inspiron-Touchscreen-Business-i7-1250U/dp/B0G4B8P71M/,https://m.media-amazon.com/images/I/71Hc3isxPeL._AC_UY218_.jpg,FREE delivery,2026-03-23,15.6 inches,12 GB,512 GB,Windows 11
191,4.1,194.0,379.99,B0D7M2HL8W,"Laptop Computer, Gaming Laptop 2026 Windows 11 Pro, 16 Inch Lap Top PC, 16GB RAM 1TB SSD, Intel 12th Gen Processor(up to 3.4GHz), Backlit Keyboard, Fingerprint Unlock, FHD, 2 Years Warranty",https://www.amazon.com/FUNYET-Computer-Processor-Keyboard-Fingerprint/dp/B0D7M2HL8W/,https://m.media-amazon.com/images/I/71wj5iyCIjL._AC_UY218_.jpg,FREE delivery,2026-03-23,16 inches,16 GB,1 TB,Windows 11 Pro
192,4.5,118.0,648.0,B0F196M26K,"acer Aspire 16 AI Copilot+ PC | 16"" WUXGA 120Hz Multi-Touch Display | Snapdragon X X1-26-100 | NPU: 45 Tops - GPU: Up to 1.7 TFLOPs | 16GB LPDDR5X | 512GB PCIe Gen 4 SSD | Wi-Fi 7 | A16-11MT-X669",https://www.amazon.com/Copilot-Multi-Touch-Display-Snapdragon-X1-26-100/dp/B0F196M26K/,https://m.media-amazon.com/images/I/71NoF2JV5oL._AC_UY218_.jpg,FREE delivery,2026-03-23,16 inches,Info not available,512 GB,Windows 11 Home
194,4.6,76.0,199.99,B0FS1QCC2H,"OTVOC Laptop Computer 15.6 inch, Compatible with Windows 11, Core CPU(Beats Pentium, Celeron), Up to 3.4GHz, 4GB RAM, 128GB SSD, Up to 2TB, 15.6"" FHD IPS 1920x1080, for Students, Business",https://www.amazon.com/OTVOC-Computer-Compatible-1920x1080-Students/dp/B0FS1QCC2H/,https://m.media-amazon.com/images/I/6146SCeThIL._AC_UY218_.jpg,FREE delivery,2026-03-23,15.6 inches,4 GB,128 GB,Windows 11 Home
195,4.0,58.0,213.98,B0D58RNGKY,"Dell Latitude 5400 Laptop | 14"""" 1920x1080 FHD | Core i5-8365U - 256GB SSD Hard Drive - 8GB RAM | 4 cores @ 4.1 GHz Win 11 Pro (Renewed), Black",https://www.amazon.com/Dell-Latitude-5400-Laptop-1920x1080/dp/B0D58RNGKY/,https://m.media-amazon.com/images/I/61PkGRSw05L._AC_UY218_.jpg,FREE delivery,2026-03-23,14 inches,8 GB,256 GB,Windows 11 Pro
197,3.9,39.0,399.99,B0G5TG5Z66,"Lenovo 2026 Latest Business and Student Laptop, Ryzen 3 7320U(Outperforms Intel i7-1065G7), 16GB DDR5, 256GB PCIE, 15.6"" FHD IPS Display, Wi-Fi 6, Bluetooth 5.3, Long Battery Life, Windows 11 Pro",https://www.amazon.com/Lenovo-Business-Outperforms-i7-1065G7-Bluetooth/dp/B0G5TG5Z66/,https://m.media-amazon.com/images/I/71Gxorija4L._AC_UY218_.jpg,FREE delivery,2026-03-23,15.6 inches,16 GB,256 GB,Windows 11 Pro
198,4.3,275.0,594.99,B0FHXSMFDN,"HP 17.3“ Touch | Touchscreen Laptop with Office 365 for The Web, AMD Ryzen 5 7430U (6 Cores, 12 Threads, Upto 4.3GHz, Beats Core i7-1355U), 16GB RAM, 512GB SSD Storage, 10 Key Number Pad, No Mouse",https://www.amazon.com/HP-Laptop-Lifetime-Storage-Windows/dp/B0FHXSMFDN/,https://m.media-amazon.com/images/I/71defouLXkL._AC_UY218_.jpg,FREE delivery,2026-03-23,17.3 inches,8 GB,256 GB,Windows 11
199,4.2,5.0,198.88,B0FQBRN3HZ,"Dell Latitude E7470 14-Inch Display Laptop, Intel Core i5-6300U, 8GB RAM, 256GB SSD, Camera, Windows 11 Pro (Renewed)",https://www.amazon.com/Dell-Latitude-E7470-14-Inch-i5-6300U/dp/B0FQBRN3HZ/,https://m.media-amazon.com/images/I/6173E3DyjdL._AC_UY218_.jpg,FREE delivery,2026-03-23,14 inches,Info not available,256 GB,Windows 11 Pro
200,4.0,298.0,329.35,B07X4JXD24,"Dell Latitude 5400 14 inches 8th Gen Core i7-8665U 16GB RAM 512GB PCIe SSD FHD 1080P, FPR, Backlit Keyboard (Renewed)",https://www.amazon.com/Dell-Latitude-i7-8665U-Backlit-Keyboard/dp/B07X4JXD24/,https://m.media-amazon.com/images/I/61PkGRSw05L._AC_UY218_.jpg,FREE delivery,2026-03-23,14 inches,16,512 GB,Windows 11 Pro
202,4.3,399.0,197.79,B08LDY37P7,"Dell Latest Latitude 7390 13.3"" FHD Display Laptop, 8th Generation Intel Core i5-8350U Processor, 8GB RAM, 256GB SSD, Wireless+Bluetooth, HDMI?Window 10 Pro (Renewed)",https://www.amazon.com/Latest_Dell-Generation-Processor-Bluetooth-HDMI%EF%BC%8CWindow/dp/B08LDY37P7/,https://m.media-amazon.com/images/I/61X-vd8mCmL._AC_UY218_.jpg,FREE delivery,2026-03-23,13 inches,8 GB,256 GB,Windows 10 Pro
203,4.4,18.0,1689.99,B0FQ4C7WY6,"msi Crosshair 18 HX AI 18"" 2560x1600 240Hz Display Gaming Laptop, Intel Core Ultra 9 275HX (24 Cores, 2.1-5.4 GHz), NVIDIA RTX 5070 8GB GDDR7, 32GB RAM, 1TB NVMe SSD, Windows 11 Home",https://www.amazon.com/msi-Crosshair-18-HX-AI/dp/B0FQ4C7WY6/,https://m.media-amazon.com/images/I/71thHr+GZNL._AC_UY218_.jpg,FREE delivery,2026-03-23,18 inches,32,1000 GB,Windows 11 Home
206,4.1,39.0,175.98,B08CJLBBT9,"Dell Latitude E5470 HD Intel Core i5-6300U, 8GB Ram, 256GB Solid State SSD, HDMI, Camera, WiFi, Windows 11 Pro (Renewed)",https://www.amazon.com/Latitude-E5470-Touchscreen-i5-6440HQ-Renewed/dp/B08CJLBBT9/,https://m.media-amazon.com/images/I/41v+Nj1Q1VL._AC_UY218_.jpg,FREE delivery,2026-03-23,14 inches,8.0 GB,256 GB,Windows 11 Pro
207,5.0,2.0,368.99,B0GLFYQN2L,"Lenovo Ideapad 1 Laptop Computer-15.6"" FHD Display Laptop for Home & Daily Task, Intel N6000 Processor, 12GB DDR4, 128GB eMMC+512 GB SSD, Wi-Fi 6, 1MP HD Camera, Windows 11 Home, SD Card Reader",https://www.amazon.com/Lenovo-Ideapad-Computer-15-6-Display-Processor/dp/B0GLFYQN2L/,https://m.media-amazon.com/images/I/71ZGPg5qcmL._AC_UY218_.jpg,FREE delivery,2026-03-23,15.6 inches,Info not available,512 GB,Windows 11 Home
208,4.2,51.0,3713.8,B0F5WVJBC2,"Alienware 18 Area-51 Gaming Laptop AA18250-18.0"" WQXGA 300Hz 3ms Display, Intel Core Ultra 9 275HX, NVIDIA GeForce RTX 5080, 32GB 2x16GB DDR5, 2TB SSD, 2MP FHD IR Camera, Windows 11 Home",https://www.amazon.com/Alienware-Area-51-AA18250-18-0-Display-Graphics/dp/B0F5WVJBC2/,https://m.media-amazon.com/images/I/71fP88COuvL._AC_UY218_.jpg,FREE delivery,2026-03-23,18 inches,32 GB,2 TB,Windows 11 Home
209,4.8,25.0,439.99,B0FS7P87PG,"HP 17.3 inch Laptop with Lifetime Office 365 for The Web, Intel 13th 8 Cores i3 CPU (Beat 11th i5), 8GB RAM, 128GB SSD Storage, Long Battery Life, Windows 11, No Mouse",https://www.amazon.com/HP-Lifetime-Storage-Battery-Windows/dp/B0FS7P87PG/,https://m.media-amazon.com/images/I/715UwsLCCaL._AC_UY218_.jpg,FREE delivery,2026-03-23,17.3 inches,8 GB,128 GB,Windows 11
210,4.3,425.0,687.99,B0CFSBT85B,"HP Victus 15 Gaming Laptop, 15.6"" FHD 144Hz Display, AMD Ryzen 5 7535HS, 16GB DDR5 RAM, 512GB PCIe M.2 SSD, NVIDIA GeForce RTX 2050, HDMI, Webcam, Backlit Keyboard, Wi-Fi 6, Windows 11 Home, Silver",https://www.amazon.com/HP-Display-GeForce-Backlit-Keyboard/dp/B0CFSBT85B/,https://m.media-amazon.com/images/I/71juF7A+MsL._AC_UY218_.jpg,FREE delivery,2026-03-23,15.6 inches,16 GB,512 GB,Windows 11 Home
211,4.7,26.0,369.97,B0GJDCPWPW,"HP 14"" Laptop, Intel Processor N150 (Beat i3) 16GB RAM 256GB Storage(128GB UFS + 128GB SD Card) 1-Year Office 365 Copilot AI Win11 WiFi6 Laptops-Computer for Business Student w/GM Accessory",https://www.amazon.com/HP-Processor-Laptops-Computer-Business-Accessory/dp/B0GJDCPWPW/,https://m.media-amazon.com/images/I/71FB5m2vDFL._AC_UY218_.jpg,FREE delivery,2026-03-23,14 inches,16 GB,128 GB,Windows 11
213,4.6,574.0,379.99,B0FWBWBBZ3,"HP Touchscreen 15.6"" FHD Business Laptop Computer | 2026 Edition | AMD Ryzen 5 (Up to 4.3GHz) | 8GB DDR5 RAM, 256GB PCIe SSD | AI Copilot Key | Windows 11 with Office 365 for The Web • w/o Mouse",https://www.amazon.com/HP-Touchscreen-Business-Computer-Copilot/dp/B0FWBWBBZ3/,https://m.media-amazon.com/images/I/71HsNMRiT9L._AC_UY218_.jpg,FREE delivery,2026-03-23,15.6 inches,8 GB,256 GB,Windows 11
216,4.2,409.0,359.0,B0FGHNM52D,"HP 14 Laptop Student Business 2025 Flagship Computer, AI Copilot, 4-Core 13th Gen Intel CPU, 16GB RAM 628GB Storage (128GB UFS+500GB Ext) 1-Yr Office 365 Long Battery HubxcelAccessory Win 11S Lavender",https://www.amazon.com/HP-Laptop-2025-Flagship-HubxcelAccessory/dp/B0FGHNM52D/,https://m.media-amazon.com/images/I/71HOQvPw3sL._AC_UY218_.jpg,FREE delivery,2026-03-23,14 inches,16 GB,128 GB,Windows 11 Home
217,4.6,11.0,719.0,B0G499CJ31,HP Victus 15 Gaming Laptop 15.6” FHD IPS Anti-Glare 144Hz Intel 8-core i5-12450H (Beat i7-11800H) 16GB RAM 512GB SSD GeForce RTX 3050 Backlit B&O Fast Charging Win11 Blue w/ICP Accessory,https://www.amazon.com/HP-Anti-Glare-i5-12450H-i7-11800H-Accessory/dp/B0G499CJ31/,https://m.media-amazon.com/images/I/81UgMATXWBL._AC_UY218_.jpg,FREE delivery,2026-03-23,15.6 inches,Info not available,512 GB,Windows 11
218,4.0,31.0,1499.99,B0DZZHJ2FM,"ASUS V16 Gaming Laptop, 16” WUXGA 144Hz Display, Intel Core 7 Processor 240H, NVIDIA GeForce RTX 5060, 32GB Memory, 1TB Storage, Windows 11, Matte Black, V3607VM-DS79",https://www.amazon.com/ASUS-Display-Processor-GeForce-V3607VM-DS79/dp/B0DZZHJ2FM/,https://m.media-amazon.com/images/I/71jUWgXKPvL._AC_UY218_.jpg,FREE delivery,2026-03-23,16 inches,32 GB,1 TB,Windows 11 Home
219,4.0,28.0,1499.99,B0FKPQNGC8,"acer Nitro V Gaming Laptop | Intel Core 9 Processor 270H | NVIDIA GeForce RTX 5070 Laptop GPU | 16"" WUXGA IPS 180Hz Display | 32GB DDR5 | 1TB Gen 4 SSD | Wi-Fi 6 | Backlit KB | ANV16-72-933F",https://www.amazon.com/acer-Processor-GeForce-Display-ANV16-72-933F/dp/B0FKPQNGC8/,https://m.media-amazon.com/images/I/71bemAPYnxL._AC_UY218_.jpg,FREE delivery,2026-03-23,16 inches,Info not available,1000 GB,Windows 11 Home
221,4.0,22.0,999.99,B0FFDDFW47,"ASUS TUF Gaming F16 (2025) Gaming Laptop, 16” FHD+ 165Hz 16:10 Display, Intel® Core™ i5 Processor 13450HX, NVIDIA® GeForce RTX™ 5050, 16GB DDR5, 512GB PCIe Gen4 SSD, Wi-Fi 6E, Win 11 Home",https://www.amazon.com/ASUS-TUF-Gaming-Laptop-165Hz/dp/B0FFDDFW47/,https://m.media-amazon.com/images/I/71cjDQIKaPL._AC_UY218_.jpg,FREE delivery,2026-03-23,16 inches,Info not available,Info not available,Windows 11 Home
222,4.2,76.0,2069.99,B0DT7MNLTD,"ASUS ROG Flow Z13 2.5K 180Hz 3ms ROG Nebula Touchscreen 13.4"" Convertible 2-in-1 Gaming Notebook AMD Ryzen AI MAX+ 395 32GB RAM 1TB SSD Off Black",https://www.amazon.com/ASUS-Nebula-Touchscreen-Convertible-Notebook/dp/B0DT7MNLTD/,https://m.media-amazon.com/images/I/71oIJjlYwCL._AC_UY218_.jpg,FREE delivery,2026-03-23,13.4 inches,32 GB,1 TB,Windows 11 Pro
224,4.4,84.0,379.0,B0FG7HDZS5,"HP Stream 14"" HD Laptop, Intel Processor N150, 16GB RAM, 640GB Storage(128GB UFS+512GB Docking Station Set), Intel Graphics, Webcam, Wi-Fi 6, 1 Year Office 365, Copilot, Fast Charge, Win 11, Blue",https://www.amazon.com/HP-Stream-Processor-Storage-Graphics/dp/B0FG7HDZS5/,https://m.media-amazon.com/images/I/81G0nyRHP1L._AC_UY218_.jpg,FREE delivery,2026-03-23,14 inches,16 GB,128 GB,Windows 11 S
225,4.3,220.0,649.99,B0F22H6BL8,"ASUS Vivobook 14 Laptop, Copilot+ PC, 14” WUXGA 60Hz Display, AMD Ryzen AI 7 350 with XDNA NPU, AMD Radeon Graphics, 16GB RAM, 512GB SSD, Platinum Gold, M1407KA-PS74",https://www.amazon.com/ASUS-Vivobook-Graphics-Platinum-M1407KA-PS74/dp/B0F22H6BL8/,https://m.media-amazon.com/images/I/71-JgzCykcL._AC_UY218_.jpg,FREE delivery,2026-03-23,14 inches,Info not available,512 GB,Windows 11 Home
226,5.0,3.0,599.99,B0G8SR935V,"Dell Inspiron 15.6"" FHD Touchscreen Laptop 2026 Edition | Latest 13th Gen Intel Core i5 (Beat i7-1250U) | 12GB RAM | 1TB Storage (512GB PCIe SSD + 512GB External) | Win 11 with Office 365 for Web",https://www.amazon.com/Dell-Inspiron-Touchscreen-Laptop-i7-1250U/dp/B0G8SR935V/,https://m.media-amazon.com/images/I/61ECRSV-+SL._AC_UY218_.jpg,FREE delivery,2026-03-23,15.6 inches,12 GB,1 TB,Windows 11 Home
227,4.332218844984803,392.06382978723406,559.99,B0GFTYLWGT,"Light Gaming Laptop 2026, AMD Ryzen 7 5825U(8C/16T, Up to 4.5GHz), 16GB RAM 1TB NVMe SSD, 15.6inch Windows 11 Laptop, Radeon RX Vega 8 Graphics, WiFi 6 Laptop Computer",https://www.amazon.com/KAIGERR-15-6inch-Windows-Graphics-Computer/dp/B0GFTYLWGT/,https://m.media-amazon.com/images/I/81x-i7JWV7L._AC_UY218_.jpg,FREE delivery,2026-03-23,16 inches,Info not available,1 TB,Windows 11 Pro
228,3.4,16.0,684.55,B0FT53751J,"msi Thin A15 Gaming Laptop - 15.6"" FHD 144Hz Display - Ryzen 5-7535HS Processor - GeForce RTX 3050 GPU - 16GB DDR5 RAM - 512GB SSD - Cooler Boost Cooling - Thin & Light - Windows 11 - B7UC-473US",https://www.amazon.com/msi-Thin-A15-Gaming-Laptop/dp/B0FT53751J/,https://m.media-amazon.com/images/I/71Fr-EEsp6L._AC_UY218_.jpg,FREE delivery,2026-03-23,15.6 inches,16 GB,512 GB,Windows 11 Home
229,4.6,215.0,175.0,B0C8171GTK,"HP 14"" HD Chromebook Laptop for Students, Intel Quad-Core N4120(> N4020), 4GB RAM, 64GB eMMC, WiFi, Webcam, HDMI, USB-A&C, 14 Hours Battery life, ZOOM, Chrome OS, CUE Accessories",https://www.amazon.com/HP-Chromebook-Students-Quad-Core-Accessories/dp/B0C8171GTK/,https://m.media-amazon.com/images/I/61s595ANBTL._AC_UY218_.jpg,FREE delivery,2026-03-23,14 inches,4 GB,64 GB,Chrome OS
230,5.0,3.0,1799.0,B0G5ZSRRNW,"HP Omen RTX 5070 Gaming Laptop, 16.1"" WQXGA 240Hz, AMD Ryzen 9 8940HX, 32GB DDR5 RAM, 1TB SSD, RGB Backlit KB, Low Blue Light, Bundle with Thunderobot 7 in-1 USB-C Hub, Black, Windows 11 Home",https://www.amazon.com/HP-Gaming-Backlit-Thunderobot-Windows/dp/B0G5ZSRRNW/,https://m.media-amazon.com/images/I/71EHQmY4JCL._AC_UY218_.jpg,FREE delivery,2026-03-23,16.1 inches,32 GB,1 TB,Windows 11 Home
231,5.0,2.0,1459.0,B0GM1D2RNY,"HP Omen 16 RTX 5060 Gaming Laptop, 16"" FHD+ 165Hz, AMD Ryzen AI 7 350, 32GB DDR5 RAM, 1TB SSD, RGB Backlit KB, Low Blue Light, Bundle with Thunderobot 7 in-1 USB-C Hub, Black, Win 11 Home",https://www.amazon.com/HP-Gaming-Laptop-Backlit-Thunderobot/dp/B0GM1D2RNY/,https://m.media-amazon.com/images/I/712wJyEFNjL._AC_UY218_.jpg,FREE delivery,2026-03-23,16 inches,32 GB,1 TB,Windows 11 Home
232,4.2,137.0,1339.99,B0F195W823,"acer Nitro V 16S AI Gaming Laptop | NVIDIA GeForce RTX 5060 GPU | AMD Ryzen 7 260 Processor | 16"" WUXGA IPS 180Hz Display | 32GB DDR5 | 1TB Gen 4 SSD | Wi-Fi 6 | ANV16S-41-R2AJ",https://www.amazon.com/Gaming-Processor-GeForce-Display-ANV16S-41-R2AJ/dp/B0F195W823/,https://m.media-amazon.com/images/I/71HHF2jUnpL._AC_UY218_.jpg,FREE delivery,2026-03-23,16 inches,Info not available,1000 GB,Windows 11 Home
